Station Code,Name Of Monitoring Location,State Name,Temperature (oC) Unnamed: 3_level_1,Temperature (oC) Unnamed: 4_level_1,Dissolved Oxygen (mg/L) > 5.0 mg/ L,Dissolved Oxygen (mg/L) > 5.0 mg/ L.1,pH 6.5 - 8.5,pH 6.5 - 8.5.1,Conductivity (µmhos/cm) Unnamed: 9_level_1,Conductivity (µmhos/cm) Unnamed: 10_level_1,Bio-Chemical Oxygen Demand (mg/L) < 3.0 mg/ L,Bio-Chemical Oxygen Demand (mg/L) < 3.0 mg/ L.1,Nitrate (mg/L) Unnamed: 13_level_1,Nitrate (mg/L) Unnamed: 14_level_1,"Fecal Coliform (MPN/100mL) < 2500 MPN
/ 100 mL","Fecal Coliform (MPN/100mL) < 2500 MPN
/ 100 mL.1",Total Coliform (MPN/100mL) Unnamed: 17_level_1,Total Coliform (MPN/100mL) Unnamed: 18_level_1,"Fecal Streptococci (MPN/100mL) < 500 MPN
/ 100 mL","Fecal Streptococci (MPN/100mL) < 500 MPN
/ 100 mL.1",Temperature AVG,Dissolved Oxygen AVG,pH 6.5 - 8.5 AVG,Conductivity AVG,Bio-Chemical Oxygen Demand AVG,Nitrate AVG,Fecal Coliform AVG,Total Coliform AVG,Fecal Streptococci AVG
1088.0,RIVER   RAVI   AT   U/S MADHOPUR,HIMACHAL PRADESH,13.0,27.0,6.2,9.1,7.13,7.86,161.0,305.0,2.6562455892731127,6.435890218156228,0.8467035175879397,4.41,2.0,22.0,21.0,1600.0,217.50874751491057,914.7807157057653,20.0,7.65,7.495,233.0,,,12.0,810.5,
1089.0,RIVER        RAVI        U/S CHAMBA,HIMACHAL PRADESH,10.0,18.0,8.4,9.4,7.18,7.94,142.0,248.0,2.6562455892731127,6.435890218156228,0.8467035175879397,2.68,2.0,13.0,17.0,920.0,217.50874751491057,914.7807157057653,14.0,8.9,7.5600000000000005,195.0,,,7.5,468.5,
2614.0,"RIVER                       RAVI
CHAMERA-I RESERVOIR",HIMACHAL PRADESH,9.0,19.0,8.7,9.2,6.92,8.09,146.0,334.0,2.6562455892731127,6.435890218156228,0.8467035175879397,3.68,2.0,26.0,21.0,1600.0,217.50874751491057,914.7807157057653,14.0,8.95,7.505,240.0,,,14.0,810.5,
2615.0,RIVER     RAVI          D/S CHAMERA-     III     HEP DAM,HIMACHAL PRADESH,9.0,18.0,8.6,9.4,7.04,8.31,96.0,216.0,2.6562455892731127,6.435890218156228,0.8467035175879397,3.26,2.0,33.0,21.0,540.0,217.50874751491057,914.7807157057653,13.5,9.0,7.675000000000001,156.0,,,17.5,280.5,
2613.0,RIVER RAVI AT D/S OF CHAMBA TOWN,HIMACHAL PRADESH,10.0,17.0,8.2,9.4,7.24,8.05,154.0,225.0,2.6562455892731127,6.435890218156228,0.8467035175879397,6.06,2.0,84.0,24.0,1600.0,217.50874751491057,914.7807157057653,13.5,8.8,7.6450000000000005,189.5,,,43.0,812.0,
3873.0,RIVER   RAVI   U/S   STP AT BHARGA,HIMACHAL PRADESH,10.0,18.0,8.1,9.4,7.13,8.21,136.0,204.0,2.6562455892731127,6.435890218156228,0.8467035175879397,5.19,2.0,22.0,24.0,170.0,217.50874751491057,914.7807157057653,14.0,8.75,7.67,170.0,,,12.0,97.0,
3874.0,RIVER   RAVI   D/S   STP AT BHAGOT,HIMACHAL PRADESH,10.0,18.0,8.0,9.4,7.2,8.14,128.0,198.0,2.6562455892731127,6.435890218156228,0.8467035175879397,6.94,2.0,33.0,27.0,240.0,217.50874751491057,914.7807157057653,14.0,8.7,7.67,163.0,,,17.5,133.5,
30085.0,RIVER         RAVI         AT MADHOPUR (PUNJAB),PUNJAB,18.0,24.0,9.1,10.1,8.1,8.3,156.0,200.0,1.2,1.2,0.32,0.52,45.0,23000.0,330.0,110000.0,79.0,79.0,21.0,9.6,8.2,178.0,1.2,0.42000000000000004,11522.5,55165.0,79.0
30089.0,"RIVER         RAVI         AT LAKHANPUR, J & K",JAMMU & KASHMIR,17.0,26.0,9.0,10.4,8.2,8.9,168.0,351.0,2.0,2.0,0.32,0.32,78.0,170000.0,490.0,330000.0,220.0,220.0,21.5,9.7,8.55,259.5,2.0,0.32,85039.0,165245.0,220.0
1097.0,"RIVER RAVI AT U/S OF MADHOPUR HEADWORKS, GURDASPUR, PUNJAB",PUNJAB,12.0,37.0,7.3,10.3,7.6,8.2,149.0,230.0,1.1,1.2,0.4,0.8,17.0,33.0,94.0,170.0,217.50874751491057,914.7807157057653,24.5,8.8,7.8999999999999995,189.5,1.15,0.6000000000000001,25.0,132.0,
1290.0,"RIVER               PARVATI BEFORE      CONF.      TO
RIVER        BEAS        AT BHUNTER",HIMACHAL PRADESH,3.0,17.0,7.2,9.2,7.42,8.3,51.0,94.0,2.6562455892731127,6.435890218156228,0.32,1.99,32.0,170.0,210.0,920.0,217.50874751491057,914.7807157057653,10.0,8.2,7.86,72.5,,1.155,101.0,565.0,
2605.0,RIVER     PARVATI     AT U/S MANIKARAN,HIMACHAL PRADESH,3.0,10.0,7.6,9.4,7.08,8.39,42.0,92.0,2.6562455892731127,6.435890218156228,0.32,1.64,21.0,43.0,58.0,170.0,217.50874751491057,914.7807157057653,6.5,8.5,7.735,67.0,,0.98,32.0,114.0,
2606.0,RIVER     PARVATI     AT D/S MANIKARAN,HIMACHAL PRADESH,3.0,12.0,7.6,9.2,6.85,8.36,38.0,103.0,2.6562455892731127,6.435890218156228,0.32,1.8,21.0,47.0,84.0,240.0,217.50874751491057,914.7807157057653,7.5,8.399999999999999,7.6049999999999995,70.5,,1.06,34.0,162.0,
1551.0,RIVER       SIRSA       U/S SITOMAJRI NALLAH,HIMACHAL PRADESH,11.0,25.0,5.2,9.1,7.32,8.21,403.0,754.0,1.1,12.0,0.47,9.91,2.0,70.0,38.0,920.0,217.50874751491057,914.7807157057653,18.0,7.15,7.765000000000001,578.5,6.55,5.19,36.0,479.0,
1552.0,RIVER       SIRSA       D/S NALAGARH BRIDGE,HIMACHAL PRADESH,11.0,29.0,5.0,7.8,7.28,8.42,459.0,1759.0,1.2,13.0,0.32,12.11,2.0,94.0,25.0,280.0,217.50874751491057,914.7807157057653,20.0,6.4,7.85,1109.0,7.1,6.215,48.0,152.5,
1868.0,RIVER     SIRSA         D/S NALAGARH  TOWN,HIMACHAL PRADESH,11.0,30.0,5.5,9.6,7.41,8.22,419.0,1300.0,1.2,4.0,0.64,8.9,2.0,49.0,27.0,540.0,217.50874751491057,914.7807157057653,20.5,7.55,7.815,859.5,2.6,4.7700000000000005,25.5,283.5,
4485.0,RIVER       SIRSA       U/S SANDHOLI NALLAH,HIMACHAL PRADESH,12.0,28.0,1.0,7.0,7.45,8.52,283.0,665.0,1.1,5.5,1.48,7.86,2.0,79.0,47.0,350.0,217.50874751491057,914.7807157057653,20.0,4.0,7.984999999999999,474.0,3.3,4.67,40.5,198.5,
4487.0,RIVER       SIRSA       D/S HOUSING            BOARD NALLAH,HIMACHAL PRADESH,11.0,30.0,3.5,5.6,6.88,8.31,563.0,1466.0,2.0,8.8,1.42,18.03,2.0,110.0,21.0,350.0,217.50874751491057,914.7807157057653,20.5,4.55,7.595000000000001,1014.5,5.4,9.725000000000001,56.0,185.5,
4489.0,RIVER    SIRSA    AFTER CONF.        TO        RIVER RATTA,HIMACHAL PRADESH,10.0,30.0,4.5,7.0,7.21,8.28,642.0,1616.0,2.0,27.0,0.86,6.92,2.0,140.0,33.0,560.0,217.50874751491057,914.7807157057653,20.0,5.75,7.744999999999999,1129.0,14.5,3.89,71.0,296.5,
30012.0,"RIVER       SARSA       AT BADDI      ,      ,GHANOLI
VILLAGE) PUNJAB",PUNJAB,19.0,29.0,4.7,8.7,7.6,8.4,727.0,1522.0,5.0,14.0,3.75,6.5,4900.0,920000.0,11000.0,2400000.0,130.0,1100.0,24.0,6.699999999999999,8.0,1124.5,9.5,5.125,462450.0,1205500.0,615.0
2616.0,RIVER BAIRA SIUL  D/S SURGANI,HIMACHAL PRADESH,8.0,19.0,8.6,9.2,6.72,8.14,130.0,301.0,2.6562455892731127,6.435890218156228,0.8467035175879397,4.21,2.0,26.0,21.0,1600.0,217.50874751491057,914.7807157057653,13.5,8.899999999999999,7.43,215.5,,,14.0,810.5,
2607.0,"SUKETI                  KHAD
BEFORE   CONF.   WITH RIVER BEAS",HIMACHAL PRADESH,7.0,26.0,6.5,9.4,7.56,8.41,150.0,415.0,1.2,1.6,0.32,2.01,110.0,1600.0,540.0,1600.0,2.0,2.0,16.5,7.95,7.984999999999999,282.5,1.4,1.1649999999999998,855.0,1070.0,2.0
2608.0,RIVER  BINWA  AT  D/S PAPROLA/BAIJNATH,HIMACHAL PRADESH,15.0,22.0,7.5,9.3,6.9,8.24,64.0,269.0,2.6562455892731127,6.435890218156228,0.8467035175879397,4.52,2.0,46.0,22.0,280.0,217.50874751491057,914.7807157057653,18.5,8.4,7.57,166.5,,,24.0,151.0,
2609.0,NEUGAL   KHAD      D/S THURAL,HIMACHAL PRADESH,10.0,26.0,8.5,9.3,7.11,8.02,109.0,271.0,2.6562455892731127,6.435890218156228,0.8467035175879397,5.81,2.0,33.0,14.0,280.0,217.50874751491057,914.7807157057653,18.0,8.9,7.5649999999999995,190.0,,,17.5,147.0,
2610.0,"RIVER   SPITI   BEFORE CONF.WITH         RIVER
SUTLEJ AT KHAB",HIMACHAL PRADESH,7.0,13.0,9.1,9.6,8.08,8.51,227.0,452.0,2.6562455892731127,6.435890218156228,0.32,0.61,4.0,17.0,6.8,1600.0,217.50874751491057,914.7807157057653,10.0,9.35,8.295,339.5,,0.46499999999999997,10.5,803.4,
2612.0,RIVER      BASPA      U/S RESERVOIR         BASPA HEP AT KUPPA,HIMACHAL PRADESH,6.0,12.5,9.3,9.7,8.1,8.43,72.0,2423.0,2.6562455892731127,6.435890218156228,0.32,0.78,3.0,33.0,2.0,1600.0,217.50874751491057,914.7807157057653,9.25,9.5,8.265,1247.5,,0.55,18.0,801.0,
2755.0,"RIVER          BANGANGA (BATHING           GHAT),
KATRA,",JAMMU & KASHMIR,11.0,25.0,5.0,7.2,7.85,8.75,326.0,420.0,1.3,2.2,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,18.0,6.1,8.3,373.0,1.75,,,,
2756.0,RIVER  BANGANGA  (IN FRONT OF PONY SHED NEAR                      REASI BRIDGE)KATRA,JAMMU & KASHMIR,11.0,26.0,4.2,7.4,7.85,8.65,320.0,392.0,1.4,2.5,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,18.5,5.800000000000001,8.25,356.0,1.95,,,,
2752.0,"RIVER  BASANTER  U/S (R.H.S)                 SAMBA
(BELOW                NH-1A BRIDGE),",JAMMU & KASHMIR,13.0,28.0,4.2,7.2,7.56,8.45,238.0,372.0,1.1,2.2,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,20.5,5.7,8.004999999999999,305.0,1.6500000000000001,,,,
2753.0,"RIVER           BASANTER
D/S(R.H.S.) SAMBA (AT CHAK MANGA GUJJAR",JAMMU & KASHMIR,13.0,29.0,4.3,6.8,7.35,8.2,256.0,372.0,1.2,2.6,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,21.0,5.55,7.7749999999999995,314.0,1.9,,,,
2748.0,RIVER     CHENAB     AT L.H.S.(BELOW   BRIDGE CHENAB),JAMMU & KASHMIR,12.0,16.0,7.0,7.7,7.26,8.2,124.0,162.0,1.1,1.1,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,14.0,7.35,7.7299999999999995,143.0,1.1,,,,
2749.0,"RIVER     CHENAB     AT BLIND                   CURVE SHAMSHAN GHAT  (1.5
KM U/S FROM SPOT)",JAMMU & KASHMIR,12.0,16.0,7.2,7.8,7.28,8.12,124.0,166.0,1.1,1.1,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,14.0,7.5,7.699999999999999,145.0,1.1,,,,
2750.0,"RIVER     CHENAB     AT CHADRA   GAON   VIEW POINT(4 KM U/S FROM
SPOT)",JAMMU & KASHMIR,12.0,16.0,7.2,7.9,7.28,8.1,126.0,174.0,2.6562455892731127,6.435890218156228,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,14.0,7.550000000000001,7.6899999999999995,150.0,,,,,
2751.0,"RIVER CHENAB AT JAL PATAN              MANDIR AFTER MEETING WITH MAIN        DRAIN        OF
AKHNOOR        CITY(1.5 KMD/S FROM SPOT)",JAMMU & KASHMIR,12.0,17.0,7.3,7.5,7.56,7.95,112.0,186.0,1.1,2.5,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,14.5,7.4,7.755,149.0,1.8,,,,
2754.0,"RIVER                   DEVAK UDHAMPUR(NEAR SHIV                   MANDIR
D/S)L.H.S.",JAMMU & KASHMIR,14.0,28.0,4.2,6.3,7.82,8.2,284.0,526.0,2.3,3.3,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,21.0,5.25,8.01,405.0,2.8,,,,
2757.0,RIVER       DEVAK       AT UTTERBEHNI,JAMMU & KASHMIR,16.0,26.0,7.0,7.3,7.97,8.1,380.0,420.0,2.6562455892731127,6.435890218156228,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,21.0,7.15,8.035,400.0,,,,,
2742.0,"RIVER        TAWI        AT SHETALI            LIFTING
POINT  NAGROTA(5KM U/S TAWI BRIDGE)",JAMMU & KASHMIR,16.0,29.0,6.8,7.8,7.2,7.95,140.0,324.0,2.6562455892731127,6.435890218156228,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,22.5,7.3,7.575,232.0,,,,,
2743.0,"RIVER TAWI AT BAGH- E-BAHU             LIFTING POINT(1 KM U/S TAWI
BRIDGE)",JAMMU & KASHMIR,14.0,29.0,6.5,7.8,7.4,8.24,142.0,334.0,1.1,1.1,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,21.5,7.15,7.82,238.0,1.1,,,,
1412.0,"RIVER        TAWI        AT JAMMU     U/S,     (TAWI BRIDGE )",JAMMU & KASHMIR,14.0,32.0,4.4,5.9,7.45,8.2,296.0,548.0,2.6,5.8,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,23.0,5.15,7.824999999999999,422.0,4.2,,,,
2744.0,RIVER   TAWI   BELOW TAWI BRIDGE,JAMMU & KASHMIR,14.0,30.0,5.0,7.1,7.71,8.85,146.0,380.0,1.3,3.1,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,22.0,6.05,8.28,263.0,2.2,,,,
2745.0,RIVER                      TAWI BAGHWATI        NAGAR (2KM        D/S        TAWI BRIDGE,JAMMU & KASHMIR,14.0,30.0,3.5,6.0,7.55,8.85,145.0,376.0,5.2,8.3,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,22.0,4.75,8.2,260.5,6.75,,,,
2746.0,"RIVER        TAWI        AT BELICHARANA(4KM
D/S TAWI BRIDGE)",JAMMU & KASHMIR,15.0,31.0,6.6,7.2,7.65,8.57,138.0,362.0,1.3,1.3,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,23.0,6.9,8.11,250.0,1.3,,,,
2747.0,"RIVER        TAWI        AT SURAJPUR CHATHA(10 KM          D/S          TAWI BRIDGE)BELOW BRIDGE                  NEAR
CHATHA                  MSW DUMPING SITE, J&K",JAMMU & KASHMIR,15.0,31.0,6.7,7.5,7.45,8.25,140.0,360.0,1.1,1.1,0.32,0.32,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,23.0,7.1,7.85,250.0,1.1,0.32,,,
4055.0,"RIVER  TAWI  AT  1  KM D/S        BELOW        STP
DISCHARGE  POINT  AT BHAGWATI NAGAR",JAMMU & KASHMIR,15.0,32.0,2.8,5.1,7.45,8.9,156.0,580.0,6.6,8.6,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,23.5,3.9499999999999997,8.175,368.0,7.6,,,,
4056.0,"RIVER TAWI AT BALOL NALLAH,     NEAR    NIT COLLEGE,            MIRAN
SAHIB,                BEFORE MIXING",JAMMU & KASHMIR,14.0,32.0,4.3,6.1,7.56,8.5,280.0,460.0,3.1,4.5,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,23.0,5.199999999999999,8.03,370.0,3.8,,,,
2758.0,"RIVER   UJH   AT   DAM SITE(L.H.S.), KATHUA",JAMMU & KASHMIR,22.0,24.0,7.4,7.8,7.8,8.1,204.0,232.0,2.6562455892731127,6.435890218156228,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,23.0,7.6,7.949999999999999,218.0,,,,,
4058.0,"RIVER       DEVAK       AT PURMANDAL,       NEAR TEMPLE",JAMMU & KASHMIR,16.0,26.0,5.2,6.6,8.1,8.2,392.0,545.0,1.1,1.4,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,21.0,5.9,8.149999999999999,468.5,1.25,,,,
4062.0,"RIVER   DEVAK   2   KM D/S        FROM        SHIV MANDIR                       AT
UDHAMPUR,",JAMMU & KASHMIR,14.0,27.0,3.6,7.5,7.92,8.45,300.0,480.0,1.1,2.1,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,20.5,5.55,8.184999999999999,390.0,1.6,,,,
4063.0,"RIVER  DEVAK  ABOUT 10 KM D/S FROM SHIV MANDIR,            BELOW
RAILWAY          BRIDGE, UDHAMPUR",JAMMU & KASHMIR,14.0,28.0,7.1,7.9,7.5,8.2,340.0,430.0,1.1,2.0,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,21.0,7.5,7.85,385.0,1.55,,,,
4161.0,"RIVER      CONFLUENCE POINT OF SARSA NADI
WITH    WITH    SUTLEJ,",PUNJAB,9.0,27.0,6.6,10.5,7.6,8.5,268.0,540.0,1.2,1.2,1.4,2.3,130.0,780.0,580.0,1700.0,217.50874751491057,914.7807157057653,18.0,8.55,8.05,404.0,1.2,1.8499999999999999,455.0,1140.0,
3856.0,RIVER       SWAN       U/S INDUSTRIAL         AREA GAGRET,HIMACHAL PRADESH,20.5,33.0,6.1,8.7,7.35,8.01,274.0,452.0,2.0,2.0,0.8467035175879397,5.67,2.0,26.0,33.0,350.0,217.50874751491057,914.7807157057653,26.75,7.3999999999999995,7.68,363.0,2.0,,14.0,191.5,
3857.0,"RIVER       SWAN       D/S
INDUSTRIAL         AREA GAGRET",HIMACHAL PRADESH,20.5,33.0,6.0,8.6,7.4,8.03,288.0,464.0,2.0,3.0,0.36,8.11,2.0,58.0,34.0,540.0,217.50874751491057,914.7807157057653,26.75,7.3,7.715,376.0,2.5,4.234999999999999,30.0,287.0,
3858.0,RIVER       SWAN       U/S SANTOSHGARH BRIDGE,HIMACHAL PRADESH,11.0,31.0,6.0,8.8,7.18,7.95,328.0,519.0,2.0,2.0,0.49,12.92,2.0,26.0,33.0,220.0,217.50874751491057,914.7807157057653,21.0,7.4,7.5649999999999995,423.5,2.0,6.705,14.0,126.5,
3859.0,"RIVER SWAN U/S UNA TOWN                           AT
GHALLUWAL BRIDGE",HIMACHAL PRADESH,21.0,32.0,6.4,8.6,7.23,8.06,295.0,498.0,2.0,2.0,0.5,9.12,2.0,38.0,34.0,920.0,217.50874751491057,914.7807157057653,26.5,7.5,7.6450000000000005,396.5,2.0,4.81,20.0,477.0,
4030.0,"RIVER  SWAN  BEFORE
CONF. OF GARNI KHAD AT CHURURU",HIMACHAL PRADESH,19.0,33.0,6.5,8.7,7.31,8.06,310.0,445.0,2.6562455892731127,6.435890218156228,0.32,5.39,2.0,37.0,25.0,280.0,217.50874751491057,914.7807157057653,26.0,7.6,7.6850000000000005,377.5,,2.855,19.5,152.5,
4031.0,RIVER    SWAN   AFTER CONF. GARNI KHAD AT CHURURU,HIMACHAL PRADESH,19.0,33.0,6.6,8.8,7.4,8.09,324.0,460.0,2.0,2.0,0.8467035175879397,8.08,2.0,79.0,27.0,920.0,217.50874751491057,914.7807157057653,26.0,7.7,7.745,392.0,2.0,,40.5,473.5,
1869.0,RIVER       SWAN       D/S BELA                BATHARI (BHANGLA),HIMACHAL PRADESH,13.0,31.0,6.5,8.6,7.11,7.93,344.0,572.0,3.0,4.0,0.53,10.21,2.0,49.0,38.0,280.0,217.50874751491057,914.7807157057653,22.0,7.55,7.52,458.0,3.5,5.37,25.5,159.0,
30011.0,"RIVER        SWAN        AT DHANGLA       VILLAGE, SANTOSHGARH (PUNJAB)",PUNJAB,19.0,33.0,8.6,9.4,7.9,8.4,367.0,532.0,1.2,3.0,0.32,1.81,120.0,13000.0,790.0,35000.0,46.0,170.0,26.0,9.0,8.15,449.5,2.1,1.065,6560.0,17895.0,108.0
4038.0,RIVER              TIRTHAN BEFORE      CONF.      TO RIVER SUTLEJ,HIMACHAL PRADESH,6.0,16.0,7.4,9.0,7.42,8.45,55.0,113.0,2.6562455892731127,6.435890218156228,0.32,2.88,23.0,47.0,140.0,220.0,217.50874751491057,914.7807157057653,11.0,8.2,7.935,84.0,,1.5999999999999999,35.0,180.0,
2617.0,RIVER PABBAR AT U/S DHAMBARI,HIMACHAL PRADESH,6.0,10.0,7.9,9.1,6.83,8.24,47.0,1062.0,2.6562455892731127,6.435890218156228,0.32,1.16,4.0,110.0,6.0,1600.0,217.50874751491057,914.7807157057653,8.0,8.5,7.535,554.5,,0.74,57.0,803.0,
2618.0,RIVER PABBAR AT U/S ROHRU,HIMACHAL PRADESH,6.0,14.0,7.4,9.0,7.5,8.17,47.0,1346.0,2.6562455892731127,6.435890218156228,0.33,1.13,2.0,110.0,7.0,1600.0,217.50874751491057,914.7807157057653,10.0,8.2,7.835,696.5,,0.73,56.0,803.5,
4039.0,RIVER    PABBAR    U/S HATKOTI,HIMACHAL PRADESH,8.0,18.0,7.0,8.8,7.6,8.11,56.0,981.0,2.6562455892731127,6.435890218156228,0.34,1.17,2.0,22.0,9.0,920.0,217.50874751491057,914.7807157057653,13.0,7.9,7.8549999999999995,518.5,,0.755,12.0,464.5,
4479.0,"ASHWANI   KHAD   U/S OF                  SADHUPUL
VILLAGE          (NEARBY 800   METERS   U/S   OF THE BRIDGE)",HIMACHAL PRADESH,9.0,17.0,5.5,7.8,6.74,8.3,198.0,528.0,1.1,4.4,1.36,12.33,2.0,440.0,20.0,1840.0,217.50874751491057,914.7807157057653,13.0,6.65,7.5200000000000005,363.0,2.75,6.845,221.0,930.0,
4441.0,RIVER        GIRI        U/S PROPOSED SITE OF SRI RENUKAJI DAM SITE.,HIMACHAL PRADESH,17.0,26.0,7.4,8.2,7.77,8.3,297.0,573.0,1.1,2.0,0.32,7.62,26.0,39.0,130.0,220.0,217.50874751491057,914.7807157057653,21.5,7.8,8.035,435.0,1.55,3.97,32.5,175.0,
4442.0,"RIVER        GIRI        D/S PROPOSED SITE OF SRI RENUKAJI   DAM   SITE NEAR      BRIDGE      AT
DADAHU- RENUKAJI",HIMACHAL PRADESH,17.0,26.0,7.3,8.3,7.71,8.11,291.0,592.0,1.1,2.3,0.32,1.23,27.0,49.0,170.0,280.0,217.50874751491057,914.7807157057653,21.5,7.800000000000001,7.91,441.5,1.7,0.775,38.0,225.0,
4429.0,"ASHWANI              KHAD AFTER     CONFLUENCE
OF LIFT NALLAH NEAR DOGRHA BRIDGE",HIMACHAL PRADESH,6.1,35.0,5.9,8.8,7.45,8.19,193.0,1916.0,1.4,7.0,1.51,6.27,5.0,920.0,17.0,1700.0,2.0,920.0,20.55,7.3500000000000005,7.82,1054.5,4.2,3.8899999999999997,462.5,858.5,461.0
4461.0,"ASHWANI   KHAD   D/S OF                       VILLAGE
SADHUPIL,         TEHSIL
KANDAGHAT, DISTRICT SOLAN.",HIMACHAL PRADESH,9.0,17.0,5.6,8.2,7.04,8.04,206.0,786.0,2.6562455892731127,2.2,1.6,13.1,2.0,170.0,38.0,920.0,217.50874751491057,914.7807157057653,13.0,6.8999999999999995,7.539999999999999,496.0,,7.35,86.0,479.0,
2620.0,"ASHWANI   KHAD   U/S OF YASHWANT NAGAR BEFORE   CONF.   WITH RIVER         GIRI         AT
YASHWANT NAGAR",HIMACHAL PRADESH,8.0,17.0,5.6,7.8,7.38,8.3,182.0,625.0,1.2,3.6,1.0,10.29,2.0,26.0,26.0,84.0,217.50874751491057,914.7807157057653,12.5,6.699999999999999,7.84,403.5,2.4,5.645,14.0,55.0,
4023.0,MANJHI     KHAD     U/S DHARAMSHALA        OF KHANIYARA,HIMACHAL PRADESH,8.0,19.0,7.1,9.4,6.92,7.76,51.0,940.0,2.6562455892731127,6.435890218156228,0.8467035175879397,3.57,2.0,33.0,14.0,140.0,217.50874751491057,914.7807157057653,13.5,8.25,7.34,495.5,,,17.5,77.0,
4024.0,MANJHI     KHAD     D/S DHARAMSHALA        AT CHETRU,HIMACHAL PRADESH,12.0,19.0,7.0,8.9,6.98,8.06,68.0,840.0,2.6562455892731127,6.435890218156228,0.8467035175879397,4.52,2.0,79.0,21.0,240.0,217.50874751491057,914.7807157057653,15.5,7.95,7.5200000000000005,454.0,,,40.5,130.5,
4025.0,MOL        KHAD        U/S PALAMPUR,HIMACHAL PRADESH,10.0,20.0,7.4,9.3,7.25,8.12,81.0,187.0,2.6562455892731127,6.435890218156228,0.8467035175879397,2.62,2.0,26.0,21.0,150.0,217.50874751491057,914.7807157057653,15.0,8.350000000000001,7.685,134.0,,,14.0,85.5,
4026.0,MOL        KHAD        D/S PALAMPUR,HIMACHAL PRADESH,9.0,20.0,7.1,9.1,7.26,8.17,96.0,217.0,2.6562455892731127,6.435890218156228,0.8467035175879397,3.13,2.0,26.0,25.0,170.0,217.50874751491057,914.7807157057653,14.5,8.1,7.715,156.5,,,14.0,97.5,
4457.0,BANER      KHAD      U/S CHAMUNDA TEMPLE,HIMACHAL PRADESH,10.0,20.0,7.6,9.4,7.04,8.08,78.0,165.0,2.6562455892731127,6.435890218156228,0.8467035175879397,4.6,2.0,26.0,22.0,1600.0,217.50874751491057,914.7807157057653,15.0,8.5,7.5600000000000005,121.5,,,14.0,811.0,
